rank	node	node_type	visit_count	visit_prob	degree	gat_hub_score	prad_annotation
14668	CREG1	gene	16678	9.28e-06	4	0.0007595	
14669	MAP3K15	gene	16678	9.28e-06	3	0.00106365	
14670	SLC25A37	gene	16678	9.28e-06	3	0.00091022	
14671	AGAP2	gene	16678	9.28e-06	4	0.00051359	
14672	DCLK3	gene	16678	9.28e-06	5	0.00042926	
14673	BEX3	gene	16678	9.28e-06	4	0.00069239	
14674	OR13G1	gene	16677	9.28e-06	4	0.00037977	
14675	PIGY	gene	16676	9.27e-06	3	0.00047279	
14676	HESX1	gene	16676	9.27e-06	2	0.00098236	
14677	CPA6	gene	16675	9.27e-06	4	0.00056936	
14678	ZNF184	gene	16675	9.27e-06	3	0.00038914	
14679	ZNF695	gene	16674	9.27e-06	3	0.00119523	
14680	ZNF587	gene	16674	9.27e-06	4	0.00048011	
14681	MTRNR2L8	gene	16674	9.27e-06	1	0.00041488	
14682	TFPI2	gene	16674	9.27e-06	4	0.00081677	
14683	KIAA0930	gene	16673	9.27e-06	4	0.00039562	
14684	PKHD1	gene	16673	9.27e-06	3	0.00076375	
14685	SVEP1	gene	16673	9.27e-06	3	0.00055274	
14686	DEFB4A	gene	16673	9.27e-06	3	0.00073318	
14687	MFSD2A	gene	16673	9.27e-06	1	0.00512768	
14688	SAMD11	gene	16672	9.27e-06	3	0.00058903	
14689	PRRT1	gene	16672	9.27e-06	3	0.00102331	
14690	CTRC	gene	16672	9.27e-06	3	0.00037911	
14691	LYG2	gene	16672	9.27e-06	4	0.00097095	
14692	HTR1E	gene	16671	9.27e-06	1	0.00041487	
14693	FAM151B	gene	16671	9.27e-06	4	0.00054814	
14694	CEMIP	gene	16671	9.27e-06	3	0.00183597	
14695	C3orf62	gene	16670	9.27e-06	3	0.0009221	
14696	ENSP00000478249	gene	16670	9.27e-06	3	0.00063453	
14697	PPP1R27	gene	16670	9.27e-06	3	0.00040422	
14698	Margetuximab	drug	16670	9.27e-06	1	0.00037226	
14699	SELENON	gene	16670	9.27e-06	4	0.00108174	
14700	ADGRG7	gene	16669	9.27e-06	3	0.00041842	
14701	TMCC3	gene	16669	9.27e-06	4	0.00057796	
14702	SPATA46	gene	16669	9.27e-06	4	0.00067085	
14703	CRYAA2	gene	16669	9.27e-06	1	0.00136441	
14704	CD300LF	gene	16668	9.27e-06	2	0.00047318	
14705	HOXC8	gene	16668	9.27e-06	4	0.00051275	
14706	SMIM5	gene	16668	9.27e-06	4	0.00065532	
14707	RAVER2	gene	16668	9.27e-06	4	0.0005468	
14708	RIPPLY3	gene	16668	9.27e-06	3	0.00088798	
14709	TSSK3	gene	16668	9.27e-06	3	0.00075	
14710	GPRC5B	gene	16667	9.27e-06	4	0.00050507	
14711	TINAG	gene	16667	9.27e-06	5	0.00062953	
14712	Irinotecan	drug	16667	9.27e-06	3	0.0003604	
14713	PKD1L1	gene	16666	9.27e-06	3	0.0010166	
14714	DUSP9	gene	16666	9.27e-06	3	0.00259646	
14715	ABLIM2	gene	16666	9.27e-06	3	0.00041243	
14716	C1QTNF8	gene	16665	9.27e-06	4	0.000731	
14717	OIT3	gene	16665	9.27e-06	3	0.00039293	
14718	XK	gene	16665	9.27e-06	3	0.00044336	
14719	DPPA3	gene	16665	9.27e-06	5	0.00079684	
14720	IGDCC4	gene	16665	9.27e-06	3	0.0009441	
14721	C12orf66	gene	16664	9.27e-06	3	0.00065522	
14722	UNCX	gene	16664	9.27e-06	2	0.00159851	
14723	OTUD7A	gene	16664	9.27e-06	2	0.00033498	
14724	TTLL8	gene	16664	9.27e-06	3	0.00094072	
14725	Pemetrexed	drug	16664	9.27e-06	1	0.00181733	
14726	Bosutinib	drug	16663	9.27e-06	2	0.00039037	
14727	HSF2BP	gene	16663	9.27e-06	4	0.00072205	
14728	ZNF639	gene	16663	9.27e-06	3	0.00038611	
14729	IDUA	gene	16663	9.27e-06	4	0.00090712	
14730	TREX2	gene	16663	9.27e-06	3	0.00093947	
14731	USP17L20	gene	16662	9.27e-06	1	0.00210955	
14732	ALG6	gene	16662	9.27e-06	3	0.00056725	
14733	SLC25A47	gene	16662	9.27e-06	4	0.00038492	
14734	TCEAL9	gene	16662	9.27e-06	3	0.0010317	
14735	ARHGAP42	gene	16662	9.27e-06	4	0.00060217	
14736	CLIC6	gene	16662	9.27e-06	3	0.00088794	
14737	LILRB2	gene	16662	9.27e-06	3	0.00062448	
14738	IGSF10	gene	16661	9.27e-06	2	0.00155574	
14739	DKK4	gene	16661	9.27e-06	2	0.0004232	
14740	TLX2	gene	16661	9.27e-06	4	0.00060861	
14741	CCDC140	gene	16661	9.27e-06	5	0.00048318	
14742	GIPC2	gene	16660	9.27e-06	4	0.00060121	
14743	SIGLEC15	gene	16660	9.27e-06	4	0.00093749	
14744	HBG2	gene	16660	9.27e-06	2	0.00200884	
14745	BMP8B	gene	16660	9.27e-06	2	0.00111619	
14746	NUDT12	gene	16659	9.27e-06	3	0.00130078	
14747	Dasatinib	drug	16659	9.27e-06	3	0.00048487	
14748	SFTPB	gene	16659	9.27e-06	2	0.00264757	
14749	EDDM3A	gene	16659	9.27e-06	5	0.0003835	
14750	SLC6A8	gene	16659	9.27e-06	3	0.00078034	
14751	EPB42	gene	16659	9.27e-06	3	0.00092215	
14752	FAIM2	gene	16659	9.27e-06	3	0.00180566	
14753	NHLH2	gene	16658	9.26e-06	4	0.00069068	
14754	FBXO15	gene	16658	9.26e-06	3	0.00064192	
14755	HIGD1C	gene	16658	9.26e-06	3	0.00045443	
14756	AMTN	gene	16657	9.26e-06	5	0.00095339	
14757	ALOX12	gene	16657	9.26e-06	2	0.00274066	
14758	SLC16A13	gene	16656	9.26e-06	4	0.00038763	
14759	SPAG11A	gene	16656	9.26e-06	3	0.00075879	
14760	FASTKD1	gene	16656	9.26e-06	4	0.00049417	
14761	IL22RA2	gene	16656	9.26e-06	2	0.00195822	
14762	GMIP	gene	16655	9.26e-06	4	0.001218	
14763	SHD	gene	16655	9.26e-06	3	0.00041583	
14764	MX2	gene	16655	9.26e-06	4	0.00041427	
14765	USP17L25	gene	16654	9.26e-06	1	0.00210955	
14766	TMEM65	gene	16654	9.26e-06	3	0.00072875	
14767	LRP2BP	gene	16654	9.26e-06	2	0.00143076	
14768	MORN3	gene	16654	9.26e-06	3	0.00081114	
14769	HAAO	gene	16654	9.26e-06	1	0.00136432	
14770	VSIG2	gene	16654	9.26e-06	4	0.00057812	
14771	CES3	gene	16654	9.26e-06	4	0.00066593	
14772	KRT33A	gene	16654	9.26e-06	2	0.00065796	
14773	GZMK	gene	16653	9.26e-06	3	0.00119697	
14774	CTAGE4	gene	16653	9.26e-06	3	0.00035642	
14775	CTAGE9	gene	16653	9.26e-06	3	0.00035642	
14776	C11orf1	gene	16653	9.26e-06	3	0.00057571	
14777	RBKS	gene	16653	9.26e-06	3	0.00044248	
14778	KCNG2	gene	16652	9.26e-06	4	0.00032857	
14779	ARMH1	gene	16652	9.26e-06	2	0.00105058	
14780	TOR4A	gene	16652	9.26e-06	3	0.00089512	
14781	DGKI	gene	16651	9.26e-06	4	0.00042836	
14782	MARC2	gene	16651	9.26e-06	4	0.00148644	
14783	ID4	gene	16650	9.26e-06	3	0.00080077	
14784	CCN6	gene	16650	9.26e-06	4	0.00040052	
14785	SSUH2	gene	16650	9.26e-06	3	0.00112753	
14786	CPA5	gene	16650	9.26e-06	3	0.00038234	
14787	OPALIN	gene	16650	9.26e-06	2	0.00058481	
14788	4-pyrimidinediamine	drug	16649	9.26e-06	1	0.0018177	
14789	FFAR3	gene	16649	9.26e-06	2	0.00208728	
14790	TMEM255B	gene	16649	9.26e-06	1	0.00146202	
14791	RERGL	gene	16649	9.26e-06	3	0.00045951	
14792	GAPT	gene	16649	9.26e-06	1	0.00094957	
14793	CD200	gene	16648	9.26e-06	2	0.00139853	
14794	CLEC4C	gene	16648	9.26e-06	4	0.00070074	
14795	DPM3	gene	16648	9.26e-06	3	0.00080374	
14796	CES2	gene	16648	9.26e-06	6	0.00052104	
14797	MAMSTR	gene	16648	9.26e-06	3	0.00116251	
14798	FAM124A	gene	16648	9.26e-06	5	0.00038316	
14799	SEL1L2	gene	16648	9.26e-06	3	0.00108755	
14800	CLEC17A	gene	16648	9.26e-06	2	0.00094434	
14801	CCDC63	gene	16647	9.26e-06	2	0.0011676	
14802	CFAP126	gene	16647	9.26e-06	2	0.00114739	
14803	ARL5C	gene	16647	9.26e-06	4	0.00044508	
14804	CST8	gene	16646	9.26e-06	3	0.00099197	
14805	PNMA6A	gene	16646	9.26e-06	3	0.00183031	
14806	RHEX	gene	16646	9.26e-06	3	0.0008968	
14807	YIPF7	gene	16646	9.26e-06	5	0.00042527	
14808	HOXD4	gene	16646	9.26e-06	4	0.00036107	
14809	UBIAD1	gene	16645	9.26e-06	2	0.00037023	
14810	ZNF653	gene	16645	9.26e-06	6	0.00041633	
14811	Brigatinib	drug	16644	9.26e-06	1	0.00181681	
14812	RELL1	gene	16644	9.26e-06	3	0.00041382	
14813	SPATA7	gene	16644	9.26e-06	5	0.00062026	
14814	NXPE3	gene	16644	9.26e-06	1	0.00285745	
14815	TNFSF4	gene	16644	9.26e-06	3	0.0009604	
14816	AZD3463	drug	16643	9.26e-06	1	0.0018177	
14817	EMILIN2	gene	16643	9.26e-06	4	0.00045348	
14818	MAGEB18	gene	16643	9.26e-06	4	0.00048777	
14819	SLITRK6	gene	16642	9.26e-06	3	0.00046712	
14820	ITIH1	gene	16642	9.26e-06	5	0.00053889	
14821	RNFT1	gene	16642	9.26e-06	4	0.00079071	
14822	SAPCD2	gene	16642	9.26e-06	3	0.00096029	
14823	TMEM243	gene	16641	9.26e-06	2	0.00134154	
14824	ZFP69B	gene	16640	9.25e-06	2	0.00115051	
14825	KDM8	gene	16640	9.25e-06	4	0.00066533	
14826	GLYATL1B	gene	16639	9.25e-06	3	0.0007472	
14827	FAM169A	gene	16639	9.25e-06	3	0.00051921	
14828	TTLL2	gene	16638	9.25e-06	3	0.00094072	
14829	MXRA7	gene	16638	9.25e-06	4	0.00045015	
14830	GIMAP7	gene	16638	9.25e-06	1	0.00094976	
14831	CCDC117	gene	16638	9.25e-06	2	0.00056864	
14832	ODF2L	gene	16638	9.25e-06	3	0.00072273	
14833	SPINK4	gene	16638	9.25e-06	3	0.00062188	
14834	GPR61	gene	16638	9.25e-06	3	0.00091739	
14835	BHMT	gene	16638	9.25e-06	3	0.00144777	
14836	Tanespimycin	drug	16638	9.25e-06	1	0.0018177	
14837	RHCG	gene	16637	9.25e-06	2	0.00126538	
14838	VHLL	gene	16636	9.25e-06	3	0.000696	
14839	PPP1R2C	gene	16636	9.25e-06	4	0.00055089	
14840	LGALS2	gene	16636	9.25e-06	2	0.00166603	
14841	SHOX	gene	16635	9.25e-06	3	0.00086449	
14842	NECAB3	gene	16635	9.25e-06	3	0.00068434	
14843	SOD3	gene	16635	9.25e-06	3	0.0005338	
14844	TG	gene	16635	9.25e-06	3	0.00067991	
14845	AZIN1	gene	16634	9.25e-06	3	0.00079828	
14846	TMEM38A	gene	16634	9.25e-06	2	0.00137954	
14847	DDX43	gene	16634	9.25e-06	3	0.00041933	
14848	IER3IP1	gene	16634	9.25e-06	4	0.0004047	
14849	CERK	gene	16633	9.25e-06	5	0.00042865	
14850	TMEM167B	gene	16633	9.25e-06	4	0.00059659	
14851	CREBZF	gene	16633	9.25e-06	4	0.00057305	
14852	HCAR1	gene	16632	9.25e-06	1	0.00146202	
14853	ZNF383	gene	16632	9.25e-06	5	0.00068148	
14854	AGBL2	gene	16632	9.25e-06	4	0.00045539	
14855	FAM86C1	gene	16632	9.25e-06	3	0.00051009	
14856	CUBN	gene	16632	9.25e-06	3	0.00126558	
14857	RLN1	gene	16631	9.25e-06	2	0.00202561	
14858	TSPAN11	gene	16631	9.25e-06	3	0.00069525	
14859	SENP7	gene	16631	9.25e-06	4	0.00079461	
14860	PRDM13	gene	16630	9.25e-06	3	0.00070783	
14861	TRPA1	gene	16630	9.25e-06	2	0.00033208	
14862	IL9	gene	16630	9.25e-06	3	0.00039761	
14863	HUS1B	gene	16629	9.25e-06	4	0.0005019	
14864	METAP1D	gene	16629	9.25e-06	4	0.00095067	
14865	FBXL16	gene	16628	9.25e-06	3	0.00034936	
14866	PRG4	gene	16628	9.25e-06	2	0.00055328	
14867	PRSS56	gene	16628	9.25e-06	3	0.00035612	
14868	F2RL1	gene	16628	9.25e-06	3	0.00079504	
14869	SLC22A5	gene	16628	9.25e-06	3	0.00036825	
14870	CEND1	gene	16628	9.25e-06	3	0.00055472	
14871	F8W036_HUMAN	gene	16627	9.25e-06	4	0.00050674	
14872	PTH2R	gene	16627	9.25e-06	1	0.00041487	
14873	LGR6	gene	16627	9.25e-06	3	0.0005552	
14874	FAXDC2	gene	16627	9.25e-06	2	0.00073988	
14875	FAM219B	gene	16626	9.25e-06	4	0.00049713	
14876	CYP7A1	gene	16626	9.25e-06	3	0.00115706	
14877	DHRS13	gene	16625	9.25e-06	3	0.00065492	
14878	ZNF10	gene	16625	9.25e-06	3	0.00059917	
14879	SIGLEC11	gene	16625	9.25e-06	2	0.00121726	
14880	SPIN2A	gene	16625	9.25e-06	2	0.00079542	
14881	GPR151	gene	16625	9.25e-06	4	0.00072336	
14882	Akt Inhibitor MK2206	drug	16625	9.25e-06	2	0.00055629	
14883	TDRD5	gene	16624	9.25e-06	3	0.00104531	
14884	TNP1	gene	16624	9.25e-06	3	0.00086719	
14885	KRTAP3-2	gene	16624	9.25e-06	3	0.00081983	
14886	SDR16C5	gene	16624	9.25e-06	3	0.0010752	
14887	CD96	gene	16624	9.25e-06	5	0.00041321	
14888	HOXC13	gene	16623	9.25e-06	3	0.00188242	
14889	PLPPR5	gene	16623	9.25e-06	5	0.00040544	
14890	CIART	gene	16623	9.25e-06	4	0.00056967	
14891	PLEKHG5	gene	16622	9.24e-06	4	0.00047513	
14892	LOC114841035	gene	16622	9.24e-06	2	0.00207565	
14893	HCRTR1	gene	16622	9.24e-06	3	0.00158531	
14894	MRGPRD	gene	16622	9.24e-06	1	0.00041488	
14895	SEMA3B	gene	16621	9.24e-06	3	0.00239292	
14896	ZNF213	gene	16621	9.24e-06	3	0.00040062	
14897	ADAMTS6	gene	16621	9.24e-06	3	0.00042227	
14898	RDH10	gene	16621	9.24e-06	2	0.00090247	
14899	CAPRIN2	gene	16620	9.24e-06	4	0.00041497	
14900	SH3BGRL2	gene	16620	9.24e-06	3	0.00084054	
14901	SP140	gene	16620	9.24e-06	4	0.00038392	
14902	CNTD1	gene	16620	9.24e-06	4	0.00045596	
14903	TAT	gene	16619	9.24e-06	2	0.00096458	
14904	NBEAL1	gene	16619	9.24e-06	3	0.00136194	
14905	STK19	gene	16619	9.24e-06	2	0.00065086	
14906	PRTN3	gene	16619	9.24e-06	3	0.00111564	
14907	PHOX2B	gene	16618	9.24e-06	2	0.00111991	
14908	HEPH	gene	16618	9.24e-06	3	0.00070127	
14909	WBP1	gene	16618	9.24e-06	4	0.00076593	
14910	RNASE1	gene	16618	9.24e-06	2	0.00059872	
14911	USH1G	gene	16617	9.24e-06	4	0.00086133	
14912	TSGA10IP	gene	16617	9.24e-06	4	0.00168727	
14913	ST3GAL4	gene	16616	9.24e-06	4	0.0007533	
14914	ICOSLG	gene	16616	9.24e-06	3	0.00093713	
14915	SPATA31D1	gene	16616	9.24e-06	2	0.00033699	
14916	ME3	gene	16615	9.24e-06	1	0.00146202	
14917	TCF23	gene	16615	9.24e-06	2	0.00053215	
14918	CCNI	gene	16615	9.24e-06	3	0.00074719	
14919	MUCL1	gene	16614	9.24e-06	3	0.00124284	
14920	ZNF154	gene	16614	9.24e-06	3	0.002091	
14921	C1orf87	gene	16614	9.24e-06	3	0.00123351	
14922	CRYZL1	gene	16614	9.24e-06	3	0.00035485	
14923	SPATA31D4	gene	16614	9.24e-06	2	0.00033699	
14924	FAM83G	gene	16613	9.24e-06	3	0.00063928	
14925	INSL6	gene	16613	9.24e-06	4	0.00047924	
14926	FAM83A	gene	16613	9.24e-06	3	0.00142863	
14927	IL20	gene	16613	9.24e-06	3	0.00043042	
14928	ALDH1L2	gene	16612	9.24e-06	4	0.00037634	
14929	KBTBD3	gene	16612	9.24e-06	2	0.00156137	
14930	SPIDR	gene	16612	9.24e-06	2	0.00072854	
14931	RNF187	gene	16612	9.24e-06	5	0.0009448	
14932	PRR5L	gene	16612	9.24e-06	4	0.00043967	
14933	SLC51A	gene	16612	9.24e-06	3	0.00061126	
14934	MEGF6	gene	16611	9.24e-06	3	0.00036332	
14935	USP17L19	gene	16611	9.24e-06	1	0.00210955	
14936	IL12A	gene	16611	9.24e-06	2	0.00037337	
14937	UNC80	gene	16611	9.24e-06	3	0.00050635	
14938	TM9SF2	gene	16610	9.24e-06	3	0.00091003	
14939	ITLN1	gene	16610	9.24e-06	4	0.00040635	
14940	CCM2L	gene	16610	9.24e-06	2	0.00033699	
14941	APIP	gene	16610	9.24e-06	4	0.00094111	
14942	DUSP6	gene	16609	9.24e-06	2	0.00247612	
14943	CMTM7	gene	16609	9.24e-06	1	0.00571571	
14944	KIRREL2	gene	16609	9.24e-06	4	0.00053652	
14945	FUT2	gene	16609	9.24e-06	2	0.00104867	
14946	TANGO6	gene	16609	9.24e-06	5	0.00041556	
14947	PITPNA	gene	16608	9.24e-06	4	0.00070682	
14948	UMOD	gene	16608	9.24e-06	3	0.00045842	
14949	RNF182	gene	16608	9.24e-06	4	0.0004648	
14950	SNX13	gene	16608	9.24e-06	4	0.0004665	
14951	CCL23	gene	16608	9.24e-06	1	0.00216914	
14952	ZFP57	gene	16608	9.24e-06	3	0.0004498	
14953	LMOD2	gene	16607	9.24e-06	2	0.00060372	
14954	CD8B2	gene	16607	9.24e-06	1	0.00162562	
14955	MS4A12	gene	16607	9.24e-06	4	0.00058491	
14956	SNX7	gene	16607	9.24e-06	2	0.00053966	
14957	H3BUN2_HUMAN	gene	16607	9.24e-06	2	0.00129026	
14958	ACER2	gene	16607	9.24e-06	1	0.00694167	
14959	PARP4	gene	16607	9.24e-06	3	0.00122163	
14960	Trastuzumab Emtansine	drug	16605	9.24e-06	1	0.00037218	
14961	TNFRSF13C	gene	16605	9.24e-06	2	0.00196999	
14962	TBC1D1	gene	16605	9.24e-06	4	0.00053776	
14963	SPDYC	gene	16605	9.24e-06	4	0.00068976	
14964	COL4A6	gene	16605	9.24e-06	3	0.00056995	
14965	ANO3	gene	16604	9.23e-06	3	0.00053182	
14966	HOXA6	gene	16604	9.23e-06	2	0.00139854	
14967	CCN4	gene	16604	9.23e-06	2	0.00062687	
14968	TPPP3	gene	16604	9.23e-06	3	0.00106639	
14969	NKIRAS2	gene	16604	9.23e-06	3	0.00085117	
14970	ZSCAN29	gene	16603	9.23e-06	3	0.00087533	
14971	B3GNT8	gene	16603	9.23e-06	3	0.00126264	
14972	ADAMTS2	gene	16603	9.23e-06	4	0.00143315	
14973	FAM53C	gene	16603	9.23e-06	3	0.00037562	
14974	SACS	gene	16603	9.23e-06	3	0.00046529	
14975	CABS1	gene	16602	9.23e-06	4	0.00040108	
14976	ALLC	gene	16602	9.23e-06	3	0.00082249	
14977	NSMF	gene	16602	9.23e-06	4	0.0006327	
14978	GALNT12	gene	16602	9.23e-06	2	0.00238852	
14979	SPACA4	gene	16602	9.23e-06	2	0.00174145	
14980	C1orf74	gene	16602	9.23e-06	4	0.00060585	
14981	CTAGE15	gene	16602	9.23e-06	3	0.00035642	
14982	DALRD3	gene	16601	9.23e-06	4	0.00041347	
14983	PNMA8A	gene	16601	9.23e-06	3	0.00156751	
14984	SMCP	gene	16601	9.23e-06	3	0.00111964	
14985	PIANP	gene	16601	9.23e-06	2	0.00189387	
14986	MOBP	gene	16601	9.23e-06	3	0.00111242	
14987	ZNF396	gene	16600	9.23e-06	3	0.00039451	
14988	TM4SF5	gene	16600	9.23e-06	3	0.00069756	
14989	TSPY1	gene	16600	9.23e-06	3	0.00044358	
14990	HSPB9	gene	16600	9.23e-06	4	0.00056892	
14991	HBA1	gene	16600	9.23e-06	3	0.00033809	
14992	ANKS4B	gene	16599	9.23e-06	3	0.00100765	
14993	NPC1L1	gene	16599	9.23e-06	3	0.00165753	
14994	DCPS	gene	16599	9.23e-06	4	0.00038493	
14995	POFUT1	gene	16599	9.23e-06	3	0.00130405	
14996	SERP1	gene	16599	9.23e-06	4	0.00038755	
14997	SLC35B1	gene	16598	9.23e-06	4	0.00054446	
14998	CAPN5	gene	16598	9.23e-06	4	0.00040856	
14999	COL13A1	gene	16598	9.23e-06	3	0.00049141	
15000	DRP2	gene	16598	9.23e-06	4	0.00037044	
15001	ZSWIM9	gene	16598	9.23e-06	4	0.00057596	
15002	SLC9A3	gene	16597	9.23e-06	4	0.00041292	
15003	CFAP36	gene	16596	9.23e-06	4	0.00065677	
15004	IER3	gene	16596	9.23e-06	3	0.00084969	
15005	AKR1D1	gene	16595	9.23e-06	2	0.00193261	
15006	MSLNL	gene	16595	9.23e-06	2	0.0007052	
15007	THSD7A	gene	16594	9.23e-06	3	0.00089191	
15008	ACRBP	gene	16594	9.23e-06	2	0.00115791	
15009	SWAP70	gene	16594	9.23e-06	2	0.00055137	
15010	SPEG	gene	16594	9.23e-06	1	0.00226722	
15011	USP17L11	gene	16593	9.23e-06	1	0.00210955	
15012	USP17L21	gene	16593	9.23e-06	1	0.00210955	
15013	MORC1	gene	16592	9.23e-06	4	0.0004026	
15014	ZDHHC11	gene	16592	9.23e-06	3	0.00036789	
15015	HES5	gene	16592	9.23e-06	3	0.00197022	
15016	PTPN7	gene	16591	9.23e-06	3	0.00061834	
15017	LRRTM3	gene	16591	9.23e-06	3	0.00130265	
15018	CEP126	gene	16591	9.23e-06	3	0.00034241	
15019	DYRK3	gene	16591	9.23e-06	3	0.00037161	
15020	AEBP1	gene	16591	9.23e-06	3	0.0004148	
15021	TATDN1	gene	16590	9.23e-06	5	0.00077324	
15022	ZDHHC13	gene	16590	9.23e-06	3	0.001471	
15023	FAM76A	gene	16590	9.23e-06	3	0.00074749	
15024	CTRL	gene	16590	9.23e-06	3	0.00125276	
15025	HEATR5B	gene	16590	9.23e-06	4	0.00087607	
15026	GLCE	gene	16589	9.23e-06	3	0.00100349	
15027	GALNT16	gene	16589	9.23e-06	2	0.00207454	
15028	NEK3	gene	16589	9.23e-06	3	0.00067288	
15029	CACFD1	gene	16589	9.23e-06	3	0.00090299	
15030	PGGT1B	gene	16589	9.23e-06	4	0.00116044	
15031	LRP5L	gene	16588	9.23e-06	3	0.00047597	
15032	PRRX1	gene	16587	9.23e-06	3	0.00172176	
15033	NAP1L3	gene	16587	9.23e-06	3	0.00093552	
15034	ZRANB3	gene	16587	9.23e-06	3	0.00056007	
15035	NECTIN4	gene	16586	9.22e-06	3	0.00060536	
15036	CT45A1	gene	16586	9.22e-06	3	0.00047243	
15037	FAM13B	gene	16586	9.22e-06	1	0.00036152	
15038	OSTN	gene	16585	9.22e-06	3	0.00088984	
15039	NR6A1	gene	16585	9.22e-06	3	0.00051542	
15040	OLIG2	gene	16585	9.22e-06	3	0.00084213	
15041	CCL18	gene	16585	9.22e-06	2	0.00052903	
15042	SECISBP2L	gene	16585	9.22e-06	4	0.00050952	
15043	PDE2A	gene	16584	9.22e-06	3	0.00066896	
15044	C16orf54	gene	16584	9.22e-06	1	0.00295931	
15045	CT45A7	gene	16584	9.22e-06	3	0.00047243	
15046	PIP4P2	gene	16584	9.22e-06	5	0.00060857	
15047	FCRLA	gene	16584	9.22e-06	2	0.00122541	
15048	RELL2	gene	16583	9.22e-06	5	0.00048296	
15049	VSX1	gene	16583	9.22e-06	3	0.00106066	
15050	ZNF420	gene	16583	9.22e-06	3	0.00088799	
15051	PNLIP	gene	16582	9.22e-06	4	0.00037737	
15052	TMEM106A	gene	16582	9.22e-06	1	0.00146202	
15053	ZNF8	gene	16582	9.22e-06	3	0.00036959	
15054	MGARP	gene	16582	9.22e-06	5	0.00061146	
15055	SLC10A7	gene	16582	9.22e-06	2	0.0012898	
15056	H0YIJ7_HUMAN	gene	16581	9.22e-06	3	0.00042879	
15057	TSSK4	gene	16581	9.22e-06	4	0.00060229	
15058	CLTRN	gene	16581	9.22e-06	4	0.00121038	
15059	DNAH8	gene	16581	9.22e-06	4	0.00053397	
15060	FSIP2	gene	16581	9.22e-06	2	0.00033699	
15061	CHIT1	gene	16580	9.22e-06	4	0.00039298	
15062	IRX5	gene	16580	9.22e-06	3	0.00063371	
15063	Trastuzumab Emtansine Regimen	drug	16580	9.22e-06	1	0.00037228	
15064	PLLP	gene	16579	9.22e-06	1	0.00032758	
15065	GSX1	gene	16579	9.22e-06	6	0.00083676	
15066	SLC20A1	gene	16579	9.22e-06	4	0.0004219	
15067	C18orf32	gene	16579	9.22e-06	3	0.00044838	
15068	CRISP2	gene	16579	9.22e-06	3	0.00136821	
15069	NCKAP5	gene	16578	9.22e-06	3	0.0010506	
15070	KRTAP10-3	gene	16578	9.22e-06	4	0.00168883	
15071	OSGIN2	gene	16578	9.22e-06	2	0.00033699	
15072	SLC8A1	gene	16577	9.22e-06	2	0.00134261	
15073	HELQ	gene	16577	9.22e-06	3	0.00044079	
15074	PRR16	gene	16577	9.22e-06	2	0.00098361	
15075	DPYD	gene	16577	9.22e-06	4	0.0004262	
15076	Afatinib	drug	16577	9.22e-06	1	0.00037215	
15077	ABCG1	gene	16577	9.22e-06	2	0.00045238	
15078	MTMR7	gene	16577	9.22e-06	3	0.00073892	
15079	ENO4	gene	16576	9.22e-06	2	0.0009025	
15080	MAN1B1	gene	16576	9.22e-06	3	0.00105301	
15081	SHLD1	gene	16576	9.22e-06	3	0.00070656	
15082	MTFR2	gene	16576	9.22e-06	3	0.00071913	
15083	CIDEB	gene	16576	9.22e-06	4	0.00060167	
15084	FDCSP	gene	16575	9.22e-06	3	0.00073998	
15085	SLC43A1	gene	16575	9.22e-06	3	0.00181384	
15086	PCDHGA7	gene	16574	9.22e-06	2	0.00052248	
15087	SPRYD7	gene	16574	9.22e-06	2	0.00172255	
15088	FIGN	gene	16574	9.22e-06	4	0.00039777	
15089	ST3GAL1	gene	16573	9.22e-06	3	0.00107924	
15090	PCDH18	gene	16573	9.22e-06	2	0.00106693	
15091	DNAH12	gene	16573	9.22e-06	4	0.000534	
15092	SLC41A3	gene	16573	9.22e-06	3	0.0006471	
15093	XCL1	gene	16573	9.22e-06	2	0.00100289	
15094	Capivasertib	drug	16573	9.22e-06	1	0.00073684	
15095	AMDHD1	gene	16573	9.22e-06	2	0.00220692	
15096	PHF11	gene	16573	9.22e-06	4	0.00041098	
15097	CDCA7	gene	16573	9.22e-06	2	0.0005574	
15098	SMIM20	gene	16573	9.22e-06	4	0.00037976	
15099	NIPAL2	gene	16573	9.22e-06	1	0.00478513	
15100	KCNK1	gene	16573	9.22e-06	3	0.00120278	
15101	ZBTB49	gene	16572	9.22e-06	4	0.00036248	
15102	SCGB2A1	gene	16572	9.22e-06	4	0.00169666	
15103	KCNE1B	gene	16572	9.22e-06	1	0.00332114	
15104	RCSD1	gene	16572	9.22e-06	2	0.00039844	
15105	ZNF706	gene	16572	9.22e-06	3	0.00059163	
15106	GPR179	gene	16572	9.22e-06	2	0.0011676	
15107	ZCCHC4	gene	16572	9.22e-06	3	0.00035507	
15108	LTB4R2	gene	16572	9.22e-06	2	0.00054544	
15109	PIGO	gene	16571	9.22e-06	2	0.0042548	
15110	UCP2	gene	16571	9.22e-06	2	0.00130048	
15111	NME9	gene	16571	9.22e-06	4	0.00045722	
15112	ACKR1	gene	16571	9.22e-06	1	0.00276917	
15113	PXYLP1	gene	16570	9.22e-06	3	0.00098557	
15114	ESM1	gene	16570	9.22e-06	2	0.00277088	
15115	LAMP5	gene	16570	9.22e-06	3	0.00084389	
